senior_citizen,tenure,monthly_charges,total_charges,gender_Male,partner_Yes,dependents_Yes,phone_service_Yes,multiple_lines_No phone service,multiple_lines_Yes,internet_service_Fiber optic,internet_service_No,online_security_No internet service,online_security_Yes,online_backup_No internet service,online_backup_Yes,device_protection_No internet service,device_protection_Yes,tech_support_No internet service,tech_support_Yes,streaming_t_v_No internet service,streaming_t_v_Yes,streaming_movies_No internet service,streaming_movies_Yes,contract_One year,contract_Two year,paperless_billing_Yes,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,churn_Yes
0,-0.9184992051193165,-1.3035677110532067,-0.8994530103678526,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
0,-0.7961435771031307,-0.295671666511979,-0.6731507884414819,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,-0.5106471117320305,0.5824951841774079,-0.3079436935771685,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
0,-1.2447808798291453,0.16004370676243765,-0.950806122040003,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,0.8352647964460137,0.2997520693721129,0.7358391836147612,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False
0,-0.877713995780588,-1.4732135799363837,-0.9072618598231538,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,1.4878281458656715,-1.4964983070379965,-0.40892932297369095,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
0,-1.1632104611516882,0.19996038179377348,-0.8900118025518386,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,1.6101837738818572,0.8037000916427265,1.7488719587143464,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
1,1.0391908431396566,-0.6515953522080562,0.1591975632446222,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True
0,-0.6737879490869448,-1.4798663591082732,-0.8686587904819754,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
0,0.4274127030587276,0.6440333915173836,0.5509856287124328,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False
0,-1.2447808798291453,1.31430089308523,-0.9033353761987368,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True
0,-0.7553583677644021,0.5675264310406568,-0.4890913538227436,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
0,0.8352647964460137,0.9966306876275159,1.1955245333295128,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,True
0,-0.02122459966728712,-1.4748767747293563,-0.7216803613275348,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,0.060345819010170096,-1.3368316069126531,-0.6662463537536026,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
1,-0.7145731584256735,0.31804721209480835,-0.504995818391309,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
1,-1.0408548331355023,0.3845750038137013,-0.788276170665259,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,-0.7145731584256735,1.3459015941517039,-0.32254668323651703,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False
0,1.1615464711558425,-1.4748767747293563,-0.458098603865969,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,-1.285566089167874,-1.1621961536505592,-0.997240099733249,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,-1.285566089167874,-0.6515953522080562,-0.9904680184259679,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-1.0000696237967737,0.6523493654822452,-0.7181068200513798,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0.01956060967144149,0.3280263808526422,0.07188844984326015,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False
0,-0.7961435771031307,0.47771391222015125,-0.520017927089219,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
0,-1.285566089167874,-1.3335052173267088,-0.9995121661001868,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
0,-0.5106471117320305,-0.43538002912165424,-0.5587533498109958,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,-1.2039956704904167,-1.1472274005138086,-0.9742106115091402,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,-0.7961435771031307,-1.504814281002858,-0.9024530203280813,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,0.30505707504254176,-0.27571332899631107,0.039153047041940794,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0.4274127030587276,0.23322427765321996,0.38955862217600823,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,True,False,False,False
0,-1.081640042474231,0.8685646885686472,-0.7761878952372785,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True
0,1.4878281458656715,-1.5014878914169132,-0.4036572466465243,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
0,1.6101837738818572,1.4905995411402961,2.576014410763583,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False
0,1.0799760524783852,-1.5164566445536642,-0.4842604554309047,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False
0,-0.5106471117320305,1.053179310588575,-0.17148735818029454,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False
0,-0.347506274377116,-1.3567899444283211,-0.7513054596847932,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False
0,1.0799760524783852,1.5454849693083825,1.8659164649567994,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,1.6101837738818572,1.5754224755818846,2.537345164732106,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
0,-1.285566089167874,-1.4682239955574667,-1.0012989367382643,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
0,-0.22515064636093016,1.231141153436614,0.1724108424076885,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,True,False,False,False
0,-0.7553583677644021,0.5043250289077084,-0.5197311614312561,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
0,1.5693985645431285,1.3525543733235932,2.256689821173356,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False
0,-0.7961435771031307,0.446113211153677,-0.5542974526641854,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
0,0.4681979123974562,0.13176939528190787,0.29497007284173804,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0.01956060967144149,0.5009986393217639,0.17404320076840113,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
0,1.6101837738818572,-0.31396680923467446,0.833317448425428,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False
0,-1.285566089167874,0.49933544452879164,-0.9752032618636276,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
